order_id,customer_id,order_date,order_amount,payment_method,order_status
22960,3126,2024-03-30,263.68,credit_card,completed
22961,303,2024-03-30,12.26,debit_card,completed
22962,96,2024-03-30,89.19,credit_card,canceled
22963,3362,2024-03-30,39.21,bank_transfer,completed
22964,1126,2024-03-30,300.0,credit_card,completed
22965,4655,2024-03-30,34.76,debit_card,completed
22966,4174,2024-03-30,171.54,credit_card,completed
22967,1139,2024-03-30,33.82,paypal,completed
22968,4496,2024-03-30,73.78,debit_card,completed
22969,1877,2024-03-30,29.39,credit_card,completed
22970,1606,2024-03-30,62.59,debit_card,completed
22971,217,2024-03-30,80.58,debit_card,completed
22972,21,2024-03-30,17.79,debit_card,completed
22973,1721,2024-03-30,20.85,credit_card,completed
22974,2629,2024-03-30,56.13,bank_transfer,completed
22975,4252,2024-03-30,59.4,credit_card,completed
22976,1657,2024-03-30,49.38,paypal,completed
22977,3400,2024-03-30,95.64,credit_card,completed
22978,2453,2024-03-30,48.42,credit_card,completed
22979,3909,2024-03-30,180.04,debit_card,canceled
22980,2308,2024-03-30,153.73,debit_card,completed
22981,4863,2024-03-30,49.44,credit_card,completed
22982,2815,2024-03-30,14.34,paypal,completed
22983,3427,2024-03-30,19.71,debit_card,completed
22984,4662,2024-03-30,38.52,paypal,completed
22985,2481,2024-03-30,34.26,credit_card,completed
22986,1330,2024-03-30,41.63,credit_card,completed
22987,3372,2024-03-30,56.11,credit_card,completed
22988,986,2024-03-30,51.79,credit_card,completed
22989,3400,2024-03-30,54.92,credit_card,refunded
22990,1093,2024-03-30,70.98,credit_card,completed
22991,4300,2024-03-30,28.52,debit_card,completed
22992,3988,2024-03-30,70.75,paypal,completed
22993,3409,2024-03-30,14.77,credit_card,completed
22994,2931,2024-03-30,57.88,credit_card,completed
22995,3126,2024-03-30,162.86,paypal,completed
22996,234,2024-03-30,15.61,debit_card,completed
22997,3464,2024-03-30,34.6,credit_card,canceled
22998,1660,2024-03-30,32.09,credit_card,completed
22999,126,2024-03-30,78.83,debit_card,canceled
23000,642,2024-03-30,34.17,credit_card,completed
23001,605,2024-03-30,124.56,credit_card,completed
23002,2228,2024-03-30,25.02,debit_card,completed
23003,4291,2024-03-30,36.49,paypal,completed
23004,4971,2024-03-31,78.19,debit_card,completed
23005,3961,2024-03-31,63.56,credit_card,completed
23006,1532,2024-03-31,74.61,credit_card,completed
23007,1283,2024-03-31,27.27,paypal,completed
23008,4910,2024-03-31,119.84,credit_card,completed
23009,97,2024-03-31,31.44,paypal,completed
23010,1238,2024-03-31,209.2,bank_transfer,completed
23011,3730,2024-03-31,28.29,credit_card,completed
23012,1281,2024-03-31,27.29,credit_card,completed
23013,4073,2024-03-31,54.48,paypal,completed
23014,1727,2024-03-31,36.75,credit_card,refunded
23015,346,2024-03-31,48.68,paypal,completed
23016,2134,2024-03-31,12.85,credit_card,completed
23017,1826,2024-03-31,253.62,credit_card,completed
23018,3122,2024-03-31,10.0,debit_card,completed
23019,3186,2024-03-31,36.12,credit_card,completed
23020,579,2024-03-31,26.86,credit_card,completed
23021,940,2024-03-31,10.0,debit_card,completed
23022,1557,2024-03-31,18.87,debit_card,completed
23023,1018,2024-03-31,261.24,debit_card,completed
23024,2049,2024-03-31,33.29,bank_transfer,completed
23025,3482,2024-03-31,11.94,credit_card,completed
23026,464,2024-03-31,113.98,credit_card,completed
23027,2489,2024-03-31,104.78,debit_card,completed
23028,3788,2024-03-31,80.97,crypto,completed
23029,3063,2024-03-31,91.94,credit_card,completed
23030,950,2024-03-31,27.35,paypal,completed
23031,696,2024-03-31,39.14,credit_card,completed
23032,817,2024-03-31,80.42,paypal,completed
23033,4480,2024-03-31,28.83,credit_card,completed
23034,4088,2024-03-31,27.61,paypal,completed
23035,1140,2024-03-31,64.57,credit_card,completed
23036,951,2024-03-31,135.45,debit_card,completed
23037,839,2024-03-31,52.82,bank_transfer,completed
23038,1546,2024-03-31,300.0,paypal,completed
23039,3773,2024-03-31,13.55,debit_card,completed
23040,1918,2024-03-31,3943.89,bank_transfer,canceled
23041,3486,2024-03-31,138.38,bank_transfer,canceled
23042,3662,2024-03-31,28.09,credit_card,completed
23043,3553,2024-03-31,58.62,credit_card,completed
23044,2779,2024-03-31,35.08,paypal,completed
23045,1283,2024-03-31,54.05,credit_card,completed
23046,3417,2024-03-31,29.62,credit_card,canceled
23047,3058,2024-03-31,24.66,credit_card,canceled
23048,3765,2024-03-31,300.0,debit_card,completed
23049,2549,2024-03-31,69.33,credit_card,canceled
23050,1452,2024-03-31,26.92,debit_card,completed
23051,2142,2024-03-31,59.62,credit_card,completed
23052,3185,2024-04-01,29.63,paypal,completed
23053,2546,2024-04-01,33.73,credit_card,completed
23054,3136,2024-04-01,111.62,debit_card,completed
23055,2866,2024-04-01,39.77,credit_card,canceled
23056,3862,2024-04-01,56.14,paypal,completed
23057,2485,2024-04-01,27.71,credit_card,completed
23058,3550,2024-04-01,24.27,credit_card,completed
23059,647,2024-04-01,77.86,bank_transfer,completed
23060,321,2024-04-01,60.41,bank_transfer,completed
23061,3161,2024-04-01,42.31,credit_card,refunded
23062,4613,2024-04-01,75.17,debit_card,completed
23063,4044,2024-04-01,24.14,credit_card,completed
23064,2820,2024-04-01,287.61,paypal,completed
23065,3594,2024-04-01,54.37,debit_card,completed
23066,2585,2024-04-01,113.77,paypal,completed
23067,4526,2024-04-01,20.03,credit_card,completed
23068,1097,2024-04-01,34.92,crypto,completed
23069,2849,2024-04-01,67.06,bank_transfer,completed
23070,794,2024-04-01,67.45,paypal,completed
23071,3136,2024-04-01,38.78,debit_card,completed
23072,766,2024-04-01,89.04,debit_card,completed
23073,3730,2024-04-01,16.68,credit_card,completed
23074,2993,2024-04-01,51.37,paypal,completed
23075,452,2024-04-01,16.27,credit_card,completed
23076,2691,2024-04-01,93.42,credit_card,completed
23077,1352,2024-04-01,4036.65,credit_card,completed
23078,4404,2024-04-01,76.37,debit_card,completed
23079,602,2024-04-01,49.24,credit_card,completed
23080,2925,2024-04-01,32.08,debit_card,completed
23081,951,2024-04-01,27.71,debit_card,completed
23082,172,2024-04-01,193.6,credit_card,completed
23083,4695,2024-04-01,77.18,paypal,completed
23084,512,2024-04-01,47.68,credit_card,completed
23085,911,2024-04-01,12.96,credit_card,canceled
23086,3372,2024-04-01,25.4,credit_card,completed
23087,3814,2024-04-01,69.32,debit_card,completed
23088,4524,2024-04-01,50.32,paypal,completed
23089,4879,2024-04-01,69.31,debit_card,completed
23090,251,2024-04-01,33.55,paypal,completed
23091,1876,2024-04-01,47.36,credit_card,completed
23092,2262,2024-04-01,107.38,crypto,completed
23093,2692,2024-04-01,37.11,credit_card,completed
23094,4288,2024-04-01,18.95,credit_card,completed
23095,4925,2024-04-01,71.24,credit_card,completed
23096,2007,2024-04-01,70.62,credit_card,completed
23097,2849,2024-04-01,172.22,credit_card,completed
23098,1480,2024-04-01,36.45,credit_card,completed
23099,4542,2024-04-01,91.34,debit_card,completed
23100,4299,2024-04-01,37.03,credit_card,completed
23101,4306,2024-04-01,69.95,paypal,completed
23102,2365,2024-04-01,74.94,paypal,completed
23103,3110,2024-04-01,136.94,credit_card,refunded
23104,4637,2024-04-01,30.89,debit_card,completed
23105,449,2024-04-01,16.07,credit_card,completed
23106,2368,2024-04-01,1476.6,credit_card,completed
23107,3598,2024-04-01,29.72,credit_card,completed
23108,3136,2024-04-01,112.73,debit_card,completed
23109,4502,2024-04-02,36.38,debit_card,completed
23110,511,2024-04-02,15.75,debit_card,completed
23111,2994,2024-04-02,24.67,paypal,completed
23112,3492,2024-04-02,35.02,credit_card,completed
23113,766,2024-04-02,28.08,credit_card,completed
23114,1579,2024-04-02,11.11,credit_card,completed
23115,835,2024-04-02,44.28,debit_card,completed
23116,4524,2024-04-02,65.66,credit_card,completed
23117,3757,2024-04-02,35.64,paypal,completed
23118,165,2024-04-02,43.15,debit_card,completed
23119,542,2024-04-02,196.93,credit_card,completed
23120,2544,2024-04-02,63.28,credit_card,completed
23121,941,2024-04-02,43.44,paypal,canceled
23122,904,2024-04-02,49.34,credit_card,completed
23123,2118,2024-04-02,46.47,credit_card,completed
23124,4661,2024-04-02,107.01,credit_card,completed
23125,2533,2024-04-02,110.69,credit_card,completed
23126,2453,2024-04-02,71.32,credit_card,completed
23127,607,2024-04-02,36.47,credit_card,completed
23128,4556,2024-04-02,43.9,credit_card,completed
23129,817,2024-04-02,26.19,credit_card,completed
23130,4404,2024-04-02,14.18,paypal,canceled
23131,2406,2024-04-02,43.97,bank_transfer,completed
23132,1965,2024-04-02,97.69,debit_card,completed
23133,2124,2024-04-02,75.02,credit_card,completed
23134,4103,2024-04-02,34.68,credit_card,refunded
23135,3906,2024-04-02,61.7,bank_transfer,completed
23136,2666,2024-04-02,213.15,debit_card,completed
23137,4195,2024-04-02,80.88,credit_card,completed
23138,2384,2024-04-02,31.81,debit_card,canceled
23139,2692,2024-04-02,121.58,credit_card,completed
23140,3449,2024-04-02,30.56,credit_card,completed
23141,2386,2024-04-02,39.44,debit_card,canceled
23142,3473,2024-04-02,47.32,debit_card,canceled
23143,3409,2024-04-02,123.82,debit_card,completed
23144,1894,2024-04-02,53.83,credit_card,completed
23145,4300,2024-04-02,29.83,paypal,completed
23146,2226,2024-04-02,29.15,credit_card,canceled
23147,3964,2024-04-02,106.23,debit_card,completed
23148,1451,2024-04-02,51.99,debit_card,completed
23149,3728,2024-04-02,14.97,credit_card,completed
23150,4232,2024-04-02,56.1,credit_card,completed
23151,3765,2024-04-02,27.83,credit_card,completed
23152,1897,2024-04-02,44.5,credit_card,completed
23153,497,2024-04-02,43.37,credit_card,completed
23154,1580,2024-04-02,98.64,paypal,completed
23155,712,2024-04-02,27.04,debit_card,completed
23156,3692,2024-04-02,93.24,credit_card,completed
23157,2369,2024-04-02,42.54,debit_card,completed
23158,3049,2024-04-02,85.18,credit_card,completed
23159,2085,2024-04-02,100.05,credit_card,completed
23160,3816,2024-04-02,57.77,credit_card,completed
23161,4587,2024-04-02,39.36,credit_card,completed
23162,3721,2024-04-02,30.86,paypal,completed
23163,2904,2024-04-03,21.7,credit_card,completed
23164,2959,2024-04-03,31.48,debit_card,completed
23165,2471,2024-04-03,1293.65,debit_card,completed
23166,1495,2024-04-03,43.21,debit_card,canceled
23167,4910,2024-04-03,84.88,paypal,completed
23168,3787,2024-04-03,68.44,paypal,completed
23169,2302,2024-04-03,96.74,bank_transfer,completed
23170,3740,2024-04-03,38.08,credit_card,completed
23171,3110,2024-04-03,79.57,credit_card,completed
23172,3767,2024-04-03,146.07,paypal,completed
23173,2401,2024-04-03,3020.43,paypal,completed
23174,2867,2024-04-03,96.56,debit_card,refunded
23175,609,2024-04-03,78.55,debit_card,completed
23176,2845,2024-04-03,52.9,paypal,completed
23177,2368,2024-04-03,74.79,paypal,canceled
23178,804,2024-04-03,56.91,credit_card,completed
23179,3431,2024-04-03,80.04,credit_card,completed
23180,2353,2024-04-03,126.79,credit_card,completed
23181,2445,2024-04-03,10.43,credit_card,completed
23182,4074,2024-04-03,37.35,credit_card,refunded
23183,4535,2024-04-03,87.68,debit_card,completed
23184,4249,2024-04-03,83.16,bank_transfer,canceled
23185,4501,2024-04-03,13.19,bank_transfer,refunded
23186,3593,2024-04-03,80.86,credit_card,completed
23187,5000,2024-04-03,33.64,debit_card,completed
23188,1679,2024-04-03,284.5,debit_card,completed
23189,920,2024-04-03,30.97,paypal,completed
23190,1966,2024-04-03,68.58,bank_transfer,canceled
23191,433,2024-04-03,63.74,paypal,completed
23192,3934,2024-04-03,23.3,debit_card,completed
23193,5000,2024-04-03,174.01,paypal,completed
23194,517,2024-04-03,33.57,credit_card,completed
23195,4719,2024-04-03,83.96,paypal,completed
23196,2489,2024-04-03,31.82,credit_card,completed
23197,3287,2024-04-03,55.16,debit_card,canceled
23198,1087,2024-04-03,33.6,paypal,completed
23199,3969,2024-04-03,38.22,debit_card,completed
23200,566,2024-04-03,62.47,credit_card,completed
23201,3339,2024-04-03,15.96,debit_card,completed
23202,2500,2024-04-03,177.96,credit_card,canceled
23203,328,2024-04-03,260.75,credit_card,canceled
23204,2594,2024-04-03,24.2,credit_card,completed
23205,2134,2024-04-03,137.5,credit_card,canceled
23206,4717,2024-04-03,40.73,credit_card,completed
23207,4460,2024-04-03,48.2,debit_card,completed
23208,4663,2024-04-03,97.47,credit_card,completed
23209,2413,2024-04-04,83.15,debit_card,canceled
23210,327,2024-04-04,43.33,credit_card,refunded
23211,3989,2024-04-04,21.19,bank_transfer,canceled
23212,1750,2024-04-04,21.16,credit_card,completed
23213,2022,2024-04-04,17.3,credit_card,completed
23214,1619,2024-04-04,48.92,debit_card,completed
23215,1596,2024-04-04,53.18,credit_card,completed
23216,3154,2024-04-04,63.0,paypal,completed
23217,1766,2024-04-04,55.56,credit_card,completed
23218,2793,2024-04-04,43.27,paypal,canceled
23219,4992,2024-04-04,40.07,credit_card,completed
23220,3354,2024-04-04,40.55,credit_card,completed
23221,4502,2024-04-04,146.61,paypal,completed
23222,1989,2024-04-04,59.51,debit_card,completed
23223,737,2024-04-04,131.09,credit_card,completed
23224,2968,2024-04-04,138.61,debit_card,completed
23225,4923,2024-04-04,56.22,credit_card,completed
23226,233,2024-04-04,26.89,paypal,completed
23227,3937,2024-04-04,46.1,paypal,completed
23228,4595,2024-04-04,79.7,credit_card,completed
23229,2043,2024-04-04,39.37,credit_card,completed
23230,1643,2024-04-04,42.87,credit_card,canceled
23231,1116,2024-04-04,98.54,debit_card,completed
23232,4515,2024-04-04,300.0,credit_card,completed
23233,2930,2024-04-04,10.0,debit_card,canceled
23234,3960,2024-04-04,21.95,credit_card,completed
23235,2845,2024-04-04,58.1,debit_card,completed
23236,1026,2024-04-04,190.68,paypal,completed
23237,2265,2024-04-04,41.52,credit_card,completed
23238,2281,2024-04-04,15.0,credit_card,completed
23239,970,2024-04-04,46.43,credit_card,completed
23240,4300,2024-04-04,48.86,paypal,completed
23241,290,2024-04-04,59.07,paypal,completed
23242,364,2024-04-04,37.26,debit_card,completed
23243,3692,2024-04-04,10.0,paypal,completed
23244,1304,2024-04-04,46.1,paypal,canceled
23245,4286,2024-04-04,61.51,credit_card,completed
23246,1069,2024-04-04,53.13,credit_card,completed
23247,1194,2024-04-04,40.51,crypto,completed
23248,2431,2024-04-04,41.59,credit_card,completed
23249,1897,2024-04-04,71.48,credit_card,completed
23250,42,2024-04-04,174.67,debit_card,completed
23251,2002,2024-04-04,39.57,bank_transfer,completed
23252,233,2024-04-04,109.76,debit_card,completed
23253,3372,2024-04-04,147.15,bank_transfer,refunded
23254,418,2024-04-04,26.25,credit_card,completed
23255,49,2024-04-04,32.67,credit_card,completed
23256,4076,2024-04-04,71.58,bank_transfer,completed
23257,839,2024-04-04,49.59,debit_card,refunded
23258,766,2024-04-04,34.26,credit_card,canceled
23259,1950,2024-04-04,139.04,credit_card,refunded
23260,700,2024-04-04,36.48,credit_card,completed
23261,969,2024-04-04,231.86,paypal,completed
23262,414,2024-04-04,34.06,credit_card,canceled
23263,4961,2024-04-04,48.95,credit_card,completed
23264,3210,2024-04-04,13.23,bank_transfer,completed
23265,1730,2024-04-04,76.46,debit_card,completed
23266,1509,2024-04-04,38.47,credit_card,completed
23267,1730,2024-04-05,161.1,debit_card,completed
23268,2406,2024-04-05,112.83,credit_card,completed
23269,3748,2024-04-05,41.12,paypal,completed
23270,696,2024-04-05,31.49,paypal,completed
23271,2236,2024-04-05,108.92,debit_card,completed
23272,4927,2024-04-05,53.4,debit_card,refunded
23273,4356,2024-04-05,43.82,credit_card,refunded
23274,414,2024-04-05,110.32,paypal,completed
23275,4352,2024-04-05,46.72,credit_card,completed
23276,912,2024-04-05,63.72,credit_card,completed
23277,3540,2024-04-05,74.87,credit_card,completed
23278,1727,2024-04-05,40.98,debit_card,completed
23279,1275,2024-04-05,102.68,debit_card,canceled
23280,4711,2024-04-05,145.98,credit_card,completed
23281,2194,2024-04-05,134.76,debit_card,completed
23282,803,2024-04-05,95.0,credit_card,completed
23283,2463,2024-04-05,19.01,credit_card,completed
23284,2032,2024-04-05,148.08,debit_card,canceled
23285,2692,2024-04-05,32.18,debit_card,completed
23286,4436,2024-04-05,52.07,debit_card,completed
23287,1823,2024-04-05,90.8,credit_card,completed
23288,4501,2024-04-05,60.09,bank_transfer,completed
23289,3933,2024-04-05,61.11,debit_card,completed
23290,4869,2024-04-05,37.33,credit_card,completed
23291,734,2024-04-05,39.25,bank_transfer,refunded
23292,4637,2024-04-05,35.23,credit_card,completed
23293,3969,2024-04-05,50.75,debit_card,completed
23294,521,2024-04-05,196.39,debit_card,completed
23295,3352,2024-04-05,27.32,credit_card,completed
23296,414,2024-04-05,72.49,credit_card,completed
23297,303,2024-04-05,36.59,debit_card,completed
23298,1830,2024-04-05,34.84,debit_card,completed
23299,2270,2024-04-05,19.41,bank_transfer,completed
23300,587,2024-04-05,163.96,credit_card,completed
23301,3721,2024-04-05,49.57,credit_card,completed
23302,2106,2024-04-05,29.72,paypal,completed
23303,4807,2024-04-05,66.2,paypal,completed
23304,1052,2024-04-05,90.64,debit_card,completed
23305,1689,2024-04-05,48.4,paypal,completed
23306,647,2024-04-05,83.63,credit_card,canceled
23307,817,2024-04-05,129.57,credit_card,completed
23308,3342,2024-04-05,43.41,bank_transfer,completed
23309,4410,2024-04-05,71.42,credit_card,completed
23310,4188,2024-04-05,122.85,bank_transfer,completed
23311,839,2024-04-05,58.55,debit_card,completed
23312,32,2024-04-05,69.75,debit_card,completed
23313,1790,2024-04-05,35.33,credit_card,completed
23314,3005,2024-04-05,17.93,debit_card,completed
23315,4712,2024-04-05,15.79,credit_card,completed
23316,3769,2024-04-05,41.66,debit_card,completed
23317,3701,2024-04-05,87.99,credit_card,completed
23318,1714,2024-04-05,21.13,paypal,canceled
23319,4337,2024-04-05,47.69,crypto,completed
23320,3862,2024-04-05,91.32,debit_card,completed
23321,747,2024-04-05,139.67,credit_card,completed
23322,2333,2024-04-05,104.62,paypal,completed
23323,3210,2024-04-05,37.66,paypal,completed
23324,766,2024-04-05,41.1,credit_card,completed
23325,256,2024-04-05,60.43,credit_card,completed
23326,222,2024-04-05,78.64,credit_card,completed
23327,321,2024-04-05,80.1,bank_transfer,completed
23328,4719,2024-04-06,57.23,credit_card,completed
23329,3734,2024-04-06,55.37,credit_card,completed
23330,1087,2024-04-06,28.86,debit_card,completed
23331,1002,2024-04-06,80.32,credit_card,completed
23332,2362,2024-04-06,45.52,debit_card,completed
23333,178,2024-04-06,77.68,paypal,canceled
23334,2586,2024-04-06,54.55,credit_card,completed
23335,2118,2024-04-06,64.46,debit_card,completed
23336,2514,2024-04-06,48.64,credit_card,completed
23337,3961,2024-04-06,101.38,credit_card,completed
23338,1415,2024-04-06,12.56,paypal,completed
23339,3072,2024-04-06,58.67,credit_card,completed
23340,3767,2024-04-06,30.86,debit_card,completed
23341,4088,2024-04-06,31.76,crypto,refunded
23342,2087,2024-04-06,218.11,debit_card,completed
23343,4163,2024-04-06,72.62,credit_card,completed
23344,3598,2024-04-06,27.61,paypal,completed
23345,3665,2024-04-06,10.85,credit_card,completed
23346,2085,2024-04-06,81.59,paypal,completed
23347,798,2024-04-06,33.41,credit_card,completed
23348,2629,2024-04-06,10.0,credit_card,completed
23349,3665,2024-04-06,59.87,credit_card,completed
23350,1041,2024-04-06,31.04,credit_card,completed
23351,3506,2024-04-06,47.49,credit_card,completed
23352,131,2024-04-06,49.55,debit_card,canceled
23353,1317,2024-04-06,59.88,debit_card,canceled
23354,3318,2024-04-06,36.84,credit_card,completed
23355,4877,2024-04-06,55.49,credit_card,completed
23356,1833,2024-04-06,69.94,paypal,completed
23357,3485,2024-04-06,109.57,paypal,completed
23358,4212,2024-04-06,186.35,credit_card,canceled
23359,2445,2024-04-06,188.43,crypto,canceled
23360,4506,2024-04-06,66.04,debit_card,completed
23361,3134,2024-04-06,83.15,paypal,completed
23362,3989,2024-04-06,37.07,paypal,completed
23363,1641,2024-04-06,58.94,credit_card,completed
23364,3052,2024-04-06,142.07,bank_transfer,completed
23365,3879,2024-04-06,107.66,bank_transfer,completed
23366,3428,2024-04-06,92.35,paypal,completed
23367,2273,2024-04-06,146.62,credit_card,completed
23368,609,2024-04-06,87.06,debit_card,completed
23369,1409,2024-04-06,29.75,credit_card,completed
23370,4877,2024-04-06,26.41,credit_card,completed
23371,380,2024-04-06,76.11,debit_card,completed
23372,1390,2024-04-06,45.93,credit_card,completed
23373,3428,2024-04-06,119.5,paypal,completed
23374,1399,2024-04-06,96.67,credit_card,completed
23375,663,2024-04-06,104.5,credit_card,completed
23376,2586,2024-04-06,85.79,credit_card,completed
23377,188,2024-04-06,26.53,debit_card,completed
23378,551,2024-04-06,21.15,debit_card,refunded
23379,4213,2024-04-06,27.53,credit_card,completed
23380,2814,2024-04-06,47.62,debit_card,completed
23381,1983,2024-04-07,17.32,crypto,completed
23382,1546,2024-04-07,33.64,credit_card,completed
23383,2925,2024-04-07,32.33,credit_card,completed
23384,3506,2024-04-07,87.9,credit_card,canceled
23385,1250,2024-04-07,84.66,bank_transfer,completed
23386,1720,2024-04-07,190.13,credit_card,completed
23387,2514,2024-04-07,59.18,debit_card,completed
23388,4371,2024-04-07,158.62,paypal,completed
23389,2849,2024-04-07,24.75,debit_card,completed
23390,3765,2024-04-07,75.89,credit_card,completed
23391,328,2024-04-07,112.38,paypal,completed
23392,2438,2024-04-07,67.79,debit_card,completed
23393,1090,2024-04-07,81.28,credit_card,completed
23394,950,2024-04-07,64.98,credit_card,completed
23395,3906,2024-04-07,18.16,credit_card,completed
23396,4591,2024-04-07,14.89,credit_card,completed
23397,2323,2024-04-07,41.67,credit_card,completed
23398,328,2024-04-07,117.62,credit_card,completed
23399,1714,2024-04-07,4084.13,paypal,refunded
23400,3740,2024-04-07,60.37,credit_card,completed
23401,4115,2024-04-07,13.69,credit_card,completed
23402,3581,2024-04-07,121.48,paypal,completed
23403,4947,2024-04-07,49.06,credit_card,completed
23404,1966,2024-04-07,107.53,debit_card,completed
23405,4591,2024-04-07,92.28,credit_card,canceled
23406,4616,2024-04-07,55.71,debit_card,completed
23407,1250,2024-04-07,25.25,debit_card,completed
23408,1714,2024-04-07,105.95,credit_card,refunded
23409,1115,2024-04-07,68.3,paypal,completed
23410,977,2024-04-07,44.22,credit_card,completed
23411,1281,2024-04-07,31.41,credit_card,completed
23412,4076,2024-04-07,41.5,paypal,completed
23413,3787,2024-04-07,44.26,debit_card,completed
23414,2323,2024-04-07,62.5,credit_card,completed
23415,4591,2024-04-07,82.45,paypal,completed
23416,2931,2024-04-07,52.81,crypto,completed
23417,4493,2024-04-07,172.69,credit_card,completed
23418,164,2024-04-07,36.84,credit_card,canceled
23419,1044,2024-04-07,47.25,debit_card,canceled
23420,4490,2024-04-07,106.56,crypto,completed
23421,748,2024-04-07,59.86,credit_card,completed
23422,1507,2024-04-07,61.47,debit_card,canceled
23423,4263,2024-04-07,38.19,credit_card,canceled
23424,3763,2024-04-07,26.99,credit_card,completed
23425,3185,2024-04-07,104.31,paypal,completed
23426,4536,2024-04-07,67.7,debit_card,completed
23427,3675,2024-04-07,80.99,paypal,completed
23428,1432,2024-04-07,72.71,credit_card,completed
23429,3595,2024-04-07,28.98,credit_card,completed
23430,302,2024-04-07,141.19,credit_card,completed
23431,3267,2024-04-07,10.0,credit_card,completed
23432,2586,2024-04-07,49.39,credit_card,completed
23433,4985,2024-04-07,15.47,paypal,completed
23434,2459,2024-04-07,42.85,bank_transfer,completed
23435,4103,2024-04-07,23.52,credit_card,completed
23436,3243,2024-04-07,35.0,bank_transfer,completed
23437,859,2024-04-07,27.5,debit_card,completed
23438,660,2024-04-07,130.85,credit_card,completed
23439,4202,2024-04-07,64.45,credit_card,refunded
23440,3858,2024-04-07,54.73,credit_card,completed
23441,2388,2024-04-08,147.27,credit_card,completed
23442,3561,2024-04-08,112.65,credit_card,canceled
23443,1269,2024-04-08,35.77,credit_card,completed
23444,2118,2024-04-08,104.02,credit_card,completed
23445,4493,2024-04-08,49.37,credit_card,completed
23446,581,2024-04-08,40.67,credit_card,completed
23447,2745,2024-04-08,34.68,credit_card,completed
23448,4384,2024-04-08,61.33,paypal,completed
23449,4988,2024-04-08,64.58,credit_card,completed
23450,2043,2024-04-08,41.62,credit_card,completed
23451,2931,2024-04-08,67.03,debit_card,completed
23452,3328,2024-04-08,31.89,credit_card,completed
23453,2180,2024-04-08,61.22,paypal,canceled
23454,1832,2024-04-08,39.8,credit_card,canceled
23455,2691,2024-04-08,79.72,credit_card,completed
23456,2489,2024-04-08,41.1,debit_card,refunded
23457,872,2024-04-08,56.27,credit_card,canceled
23458,3032,2024-04-08,94.97,credit_card,completed
23459,3828,2024-04-08,30.5,debit_card,completed
23460,358,2024-04-08,63.53,credit_card,canceled
23461,3317,2024-04-08,55.09,credit_card,completed
23462,1452,2024-04-08,57.32,paypal,completed
23463,734,2024-04-08,76.62,credit_card,completed
23464,2222,2024-04-08,27.09,credit_card,completed
23465,4947,2024-04-08,18.39,credit_card,completed
23466,1764,2024-04-08,29.05,credit_card,completed
23467,739,2024-04-08,78.01,bank_transfer,completed
23468,3165,2024-04-08,80.03,credit_card,completed
23469,2072,2024-04-08,65.95,debit_card,completed
23470,4337,2024-04-08,48.24,credit_card,completed
23471,2118,2024-04-08,85.54,debit_card,completed
23472,980,2024-04-08,300.0,debit_card,completed
23473,1709,2024-04-08,17.68,debit_card,completed
23474,3894,2024-04-08,38.46,debit_card,completed
23475,980,2024-04-08,42.54,debit_card,completed
23476,154,2024-04-08,77.37,credit_card,completed
23477,3089,2024-04-08,72.07,crypto,completed
23478,433,2024-04-08,71.23,credit_card,completed
23479,3464,2024-04-08,248.6,debit_card,canceled
23480,4577,2024-04-08,79.77,paypal,completed
23481,1571,2024-04-08,135.39,credit_card,completed
23482,90,2024-04-08,70.34,credit_card,canceled
23483,4462,2024-04-08,10.4,credit_card,completed
23484,4932,2024-04-08,83.57,credit_card,canceled
23485,4213,2024-04-08,66.62,credit_card,refunded
23486,4397,2024-04-08,32.82,debit_card,completed
23487,966,2024-04-08,126.2,credit_card,completed
23488,234,2024-04-08,22.97,paypal,completed
23489,1692,2024-04-08,47.35,credit_card,completed
23490,3701,2024-04-08,110.69,paypal,completed
23491,1643,2024-04-08,30.03,bank_transfer,completed
23492,2300,2024-04-09,61.39,paypal,completed
23493,839,2024-04-09,62.03,credit_card,completed
23494,2796,2024-04-09,22.15,debit_card,completed
23495,1988,2024-04-09,144.35,credit_card,completed
23496,1399,2024-04-09,27.77,debit_card,completed
23497,1264,2024-04-09,24.84,debit_card,completed
23498,839,2024-04-09,39.22,bank_transfer,completed
23499,104,2024-04-09,108.58,crypto,completed
23500,2057,2024-04-09,106.7,credit_card,completed
23501,925,2024-04-09,33.63,debit_card,completed
23502,4553,2024-04-09,44.79,credit_card,completed
23503,1269,2024-04-09,19.71,credit_card,canceled
23504,701,2024-04-09,16.49,crypto,completed
23505,264,2024-04-09,44.17,credit_card,completed
23506,4307,2024-04-09,10.0,bank_transfer,completed
23507,962,2024-04-09,53.44,debit_card,completed
23508,4352,2024-04-09,15.98,credit_card,completed
23509,3040,2024-04-09,78.93,debit_card,completed
23510,3467,2024-04-09,137.42,debit_card,completed
23511,2222,2024-04-09,75.11,credit_card,completed
23512,1863,2024-04-09,53.94,paypal,completed
23513,3072,2024-04-09,48.03,credit_card,completed
23514,2257,2024-04-09,50.01,bank_transfer,completed
23515,381,2024-04-09,83.46,paypal,completed
23516,1495,2024-04-09,179.19,debit_card,completed
23517,1897,2024-04-09,59.85,credit_card,completed
23518,3303,2024-04-09,52.66,paypal,completed
23519,3901,2024-04-09,207.22,credit_card,completed
23520,2985,2024-04-09,65.32,credit_card,completed
