customer_id,signup_date,country,customer_segment,acquisition_channel,is_active
4608,2021-11-21,Australia,low,ads,True
4609,2024-09-20,USA,low,ads,False
4610,2023-03-09,USA,medium,organic,True
4611,2023-11-12,UK,medium,organic,True
4612,2023-03-20,USA,medium,social,True
4613,2022-02-10,UK,medium,ads,False
4614,2023-12-26,Canada,high,email,True
4615,2023-10-07,USA,low,ads,True
4616,2022-07-12,France,medium,ads,True
4617,2023-06-29,USA,medium,organic,True
4618,2024-06-14,UK,low,ads,False
4619,2023-12-27,Australia,low,organic,False
4620,2021-11-18,Germany,low,organic,True
4621,2023-11-08,Germany,low,organic,False
4622,2024-03-31,France,low,email,True
4623,2024-06-11,USA,low,organic,True
4624,2024-02-04,France,medium,referral,True
4625,2022-04-07,Canada,low,ads,True
4626,2024-04-06,Canada,low,referral,True
4627,2024-03-10,Australia,low,email,True
4628,2020-12-01,Canada,medium,organic,False
4629,2023-05-15,USA,low,ads,True
4630,2023-02-18,Germany,medium,email,True
4631,2024-03-05,Canada,low,referral,True
4632,2022-08-08,USA,medium,organic,True
4633,2023-12-28,USA,low,referral,False
4634,2024-10-08,Germany,low,ads,False
4635,2024-06-15,USA,low,email,True
4636,2024-10-19,France,low,organic,True
4637,2024-12-16,UK,low,organic,True
4638,2020-06-12,Spain,low,organic,True
4639,2024-01-29,Spain,low,email,True
4640,2023-05-16,USA,low,organic,False
4641,2024-08-15,Canada,low,ads,False
4642,2022-10-19,Canada,low,ads,True
4643,2024-12-18,USA,low,organic,True
4644,2024-01-20,Germany,low,organic,True
4645,2024-06-11,UK,low,organic,True
4646,2021-09-30,USA,low,social,True
4647,2022-06-03,USA,low,email,True
4648,2024-05-13,UK,low,organic,True
4649,2020-11-04,USA,low,referral,True
4650,2024-07-03,UK,low,referral,True
4651,2020-07-26,USA,low,organic,True
4652,2024-02-28,USA,low,organic,True
4653,2023-03-26,Germany,low,referral,True
4654,2024-01-18,UK,medium,referral,True
4655,2024-03-26,UK,low,organic,True
4656,2023-03-01,Canada,medium,ads,True
4657,2021-12-27,UK,medium,ads,True
4658,2021-07-22,USA,low,ads,True
4659,2023-12-25,USA,low,email,False
4660,2023-09-29,UK,medium,organic,True
4661,2024-05-01,USA,medium,referral,True
4662,2023-09-13,USA,low,ads,True
4663,2023-05-27,Canada,low,referral,True
4664,2023-05-01,USA,low,social,False
4665,2020-12-19,UK,medium,ads,True
4666,2023-02-21,USA,low,organic,True
4667,2024-12-13,UK,medium,ads,True
4668,2024-08-23,Germany,medium,ads,True
4669,2023-02-14,USA,low,organic,False
4670,2023-12-24,USA,medium,ads,True
4671,2024-08-02,Canada,medium,organic,True
4672,2023-06-17,UK,high,ads,True
4673,2020-09-21,Canada,high,referral,True
4674,2021-08-14,USA,low,email,False
4675,2023-09-14,Canada,low,ads,True
4676,2024-12-07,Germany,low,organic,False
4677,2024-03-24,USA,low,referral,True
4678,2021-07-28,USA,low,organic,True
4679,2022-06-15,Germany,low,referral,True
4680,2024-05-23,USA,medium,social,False
4681,2024-07-28,Australia,low,referral,True
4682,2024-01-24,USA,low,ads,False
4683,2024-02-17,Canada,low,ads,False
4684,2021-01-05,UK,low,referral,True
4685,2024-07-14,USA,medium,ads,True
4686,2024-06-07,USA,low,organic,True
4687,2022-11-03,Canada,medium,email,True
4688,2024-04-05,USA,low,referral,True
4689,2022-08-05,USA,high,organic,True
4690,2021-03-10,Brazil,low,organic,False
4691,2022-07-08,Canada,high,ads,True
4692,2022-05-24,Japan,low,ads,True
4693,2023-02-24,UK,low,organic,False
4694,2023-05-22,USA,medium,ads,True
4695,2023-09-12,USA,low,social,True
4696,2023-07-29,France,low,organic,False
4697,2022-11-25,USA,low,social,False
4698,2021-01-10,UK,low,organic,True
4699,2024-01-11,Germany,low,ads,True
4700,2023-04-28,Spain,medium,ads,True
4701,2023-01-10,USA,medium,ads,True
4702,2024-08-18,USA,low,email,True
4703,2024-05-04,Mexico,low,ads,True
4704,2024-08-13,Australia,low,organic,True
4705,2023-08-23,Spain,medium,organic,True
4706,2022-02-21,France,medium,organic,True
4707,2024-03-26,USA,low,organic,True
4708,2022-07-18,Canada,low,ads,True
4709,2023-06-17,USA,low,ads,False
4710,2021-06-29,UK,low,organic,True
4711,2024-07-11,USA,medium,organic,True
4712,2022-02-10,USA,low,referral,True
4713,2024-09-26,UK,medium,referral,True
4714,2024-08-17,USA,low,organic,False
4715,2023-07-14,UK,low,referral,True
4716,2024-05-03,USA,low,referral,True
4717,2024-01-26,UK,medium,referral,False
4718,2024-06-20,Germany,low,referral,True
4719,2023-06-05,USA,medium,organic,True
4720,2024-06-05,Canada,medium,organic,True
4721,2023-07-11,USA,low,ads,True
4722,2024-11-12,Canada,high,organic,True
4723,2023-08-11,Canada,low,organic,True
4724,2023-07-12,USA,low,ads,True
4725,2024-06-04,USA,medium,organic,True
4726,2024-07-08,USA,medium,referral,True
4727,2023-11-16,France,medium,organic,True
4728,2022-05-27,Canada,low,organic,False
4729,2023-07-18,USA,low,referral,True
4730,2024-12-06,Canada,low,referral,True
4731,2024-05-09,USA,medium,ads,False
4732,2024-06-27,UK,low,organic,True
4733,2021-02-03,USA,medium,organic,True
4734,2023-07-18,Spain,low,organic,False
4735,2024-02-19,Canada,high,ads,True
4736,2024-07-16,Spain,high,email,True
4737,2021-04-19,USA,low,referral,False
4738,2024-08-07,Spain,low,ads,True
4739,2023-11-08,Canada,low,email,True
4740,2022-07-01,USA,low,organic,True
4741,2023-01-31,UK,low,organic,True
4742,2022-12-15,Brazil,low,ads,True
4743,2023-10-15,USA,low,referral,True
4744,2021-04-30,USA,medium,referral,True
4745,2022-04-18,Spain,low,organic,False
4746,2024-06-29,UK,high,organic,True
4747,2022-02-25,USA,medium,ads,True
4748,2022-09-15,UK,medium,ads,True
4749,2023-07-01,UK,low,ads,True
4750,2023-09-24,Australia,low,organic,True
4751,2024-05-17,USA,low,organic,True
4752,2023-06-24,USA,low,organic,False
4753,2024-06-08,UK,high,organic,True
4754,2024-01-25,USA,low,organic,True
4755,2022-01-11,UK,high,referral,True
4756,2022-04-13,USA,low,ads,True
4757,2023-06-11,USA,medium,organic,True
4758,2023-04-29,UK,low,social,True
4759,2024-05-02,Canada,medium,email,True
4760,2023-12-16,USA,low,ads,True
4761,2023-04-20,Brazil,medium,email,True
4762,2022-05-10,UK,low,referral,False
4763,2022-08-31,France,medium,social,True
4764,2023-12-10,Canada,low,ads,True
4765,2023-05-28,Spain,high,email,True
4766,2023-09-20,Spain,low,email,False
4767,2022-05-10,France,medium,referral,False
4768,2024-03-01,USA,low,email,False
4769,2024-08-07,Canada,medium,organic,True
4770,2022-11-01,USA,low,ads,True
4771,2023-08-18,USA,low,email,True
4772,2024-12-13,Spain,medium,email,True
4773,2023-02-18,Canada,low,ads,False
4774,2024-01-01,USA,low,organic,False
4775,2021-10-21,UK,low,organic,True
4776,2024-01-12,Mexico,low,organic,True
4777,2021-10-19,Canada,low,email,True
4778,2024-11-29,Canada,low,ads,True
4779,2024-04-10,USA,low,organic,True
4780,2024-06-07,USA,medium,ads,True
4781,2024-04-01,USA,medium,referral,False
4782,2023-12-26,Brazil,low,ads,False
4783,2023-06-27,Australia,medium,organic,True
4784,2024-08-14,USA,low,referral,True
4785,2024-11-28,UK,low,referral,True
4786,2023-08-29,USA,medium,organic,True
4787,2024-11-01,USA,low,organic,False
4788,2023-12-19,UK,low,ads,False
4789,2023-10-25,France,low,ads,True
4790,2023-07-02,Spain,low,email,True
4791,2022-07-25,USA,low,social,False
4792,2020-03-10,Germany,medium,referral,True
4793,2022-09-28,UK,medium,ads,True
4794,2023-09-13,USA,medium,ads,True
4795,2023-04-11,Japan,high,ads,True
4796,2023-06-25,Brazil,high,social,True
4797,2024-12-18,USA,medium,ads,True
4798,2023-03-10,Australia,low,ads,False
4799,2023-06-29,Australia,medium,ads,True
4800,2022-02-28,USA,low,organic,True
4801,2021-04-13,Canada,low,organic,False
4802,2024-05-27,Mexico,low,referral,True
4803,2023-12-05,USA,low,ads,True
4804,2024-05-15,USA,low,email,True
4805,2022-04-02,Spain,low,ads,True
4806,2023-12-06,Germany,medium,email,False
4807,2022-10-23,Germany,medium,email,True
4808,2022-09-02,Spain,low,ads,True
4809,2020-06-24,UK,low,organic,True
4810,2022-02-20,UK,medium,referral,True
4811,2023-01-24,UK,high,ads,True
4812,2022-01-21,Australia,low,email,True
4813,2024-12-20,Spain,low,organic,True
4814,2023-01-23,Australia,medium,social,False
4815,2022-02-20,USA,low,organic,True
4816,2022-07-04,Germany,low,ads,True
4817,2023-12-24,USA,low,referral,True
4818,2021-06-24,USA,high,social,True
4819,2024-08-16,Germany,low,email,True
4820,2024-12-01,Canada,low,ads,True
4821,2022-10-08,USA,low,organic,True
4822,2023-06-27,Canada,medium,ads,True
4823,2020-11-05,USA,low,ads,False
4824,2024-02-14,USA,low,ads,False
4825,2023-05-17,Canada,high,organic,True
4826,2022-11-24,UK,low,referral,True
4827,2022-07-20,Canada,medium,organic,True
4828,2024-02-26,UK,low,referral,True
4829,2023-05-19,UK,low,ads,False
4830,2022-05-27,Canada,medium,organic,True
4831,2024-03-21,Germany,low,organic,True
4832,2023-11-29,UK,low,ads,True
4833,2024-08-14,Spain,medium,organic,True
4834,2022-01-22,UK,low,ads,True
4835,2024-06-05,USA,low,referral,True
4836,2024-03-08,USA,low,organic,True
4837,2022-01-16,USA,low,organic,True
4838,2024-03-25,Germany,low,organic,True
4839,2023-06-17,USA,low,social,True
4840,2024-11-17,USA,medium,ads,True
4841,2022-03-16,UK,low,ads,True
4842,2024-02-15,Germany,low,ads,True
4843,2023-04-13,Brazil,low,ads,True
4844,2024-11-28,Germany,low,organic,True
4845,2023-02-14,USA,low,social,True
4846,2024-12-01,Australia,medium,email,True
4847,2024-09-24,Brazil,low,organic,True
4848,2022-11-24,Spain,medium,email,True
4849,2024-06-21,UK,low,ads,True
4850,2024-12-27,USA,low,referral,True
4851,2022-10-20,UK,medium,ads,True
4852,2023-06-11,USA,high,referral,True
4853,2023-09-29,UK,medium,referral,True
4854,2023-01-05,USA,low,organic,True
4855,2020-08-14,Germany,low,organic,True
4856,2022-08-16,UK,low,organic,True
4857,2022-12-15,USA,low,referral,True
4858,2023-06-19,Canada,low,referral,True
4859,2022-05-10,Germany,low,organic,True
4860,2024-08-23,Canada,high,organic,True
4861,2024-04-02,UK,medium,ads,True
4862,2021-09-29,Spain,medium,organic,True
4863,2024-02-22,France,low,referral,False
4864,2024-02-25,UK,low,ads,True
4865,2024-11-28,UK,low,organic,True
4866,2020-02-27,France,medium,organic,True
4867,2022-10-11,USA,medium,ads,True
4868,2024-10-27,Japan,medium,organic,True
4869,2024-11-01,UK,medium,organic,True
4870,2024-04-14,UK,low,organic,True
4871,2024-05-19,Germany,low,organic,True
4872,2021-10-27,Canada,low,email,True
4873,2023-09-19,UK,low,email,False
4874,2022-09-11,Canada,medium,ads,True
4875,2022-05-29,USA,low,email,True
4876,2024-06-27,USA,medium,social,True
4877,2022-03-03,UK,low,ads,True
4878,2023-07-19,USA,low,organic,False
4879,2024-11-09,France,medium,ads,True
4880,2022-06-08,UK,low,referral,True
4881,2024-12-16,UK,low,ads,True
4882,2024-12-26,Canada,low,referral,True
4883,2023-11-17,USA,high,ads,True
4884,2022-05-09,UK,low,referral,True
4885,2023-01-30,USA,low,organic,True
4886,2023-05-29,France,low,ads,True
4887,2023-01-24,UK,medium,ads,True
4888,2022-12-13,Germany,low,referral,False
4889,2024-12-10,USA,medium,ads,False
4890,2022-04-08,Germany,low,ads,True
4891,2024-04-25,Australia,low,organic,False
4892,2020-01-09,Canada,low,ads,True
4893,2024-01-02,USA,low,organic,False
4894,2024-10-12,UK,medium,ads,True
4895,2022-12-24,UK,low,organic,True
4896,2022-06-07,USA,low,referral,True
4897,2024-02-23,Canada,low,organic,False
4898,2024-04-08,Germany,medium,organic,False
4899,2024-03-19,USA,low,referral,True
4900,2023-02-02,UK,medium,ads,True
4901,2022-10-19,USA,low,ads,True
4902,2024-11-27,Canada,low,ads,True
4903,2024-10-22,Australia,low,organic,False
4904,2023-07-05,France,low,referral,False
4905,2024-08-01,Germany,medium,ads,True
4906,2023-06-30,USA,low,organic,True
4907,2023-05-29,USA,low,organic,True
4908,2022-04-14,UK,high,email,True
4909,2023-05-31,UK,medium,email,True
4910,2023-10-24,UK,high,organic,True
4911,2020-11-10,UK,medium,email,True
4912,2023-06-20,France,low,referral,False
4913,2024-06-01,UK,high,ads,True
4914,2024-03-13,Mexico,low,ads,True
4915,2024-02-09,UK,low,referral,True
4916,2024-10-04,UK,low,organic,True
4917,2020-09-22,Germany,medium,organic,True
4918,2023-11-19,Australia,high,organic,True
4919,2024-06-06,Canada,medium,organic,True
4920,2023-10-29,Canada,low,email,False
4921,2023-02-07,USA,low,referral,True
4922,2022-03-05,Spain,medium,organic,True
4923,2024-09-08,USA,high,organic,True
4924,2023-07-22,Germany,medium,organic,True
4925,2024-08-28,UK,low,ads,True
4926,2023-12-22,USA,low,organic,True
4927,2024-03-08,Germany,low,ads,True
4928,2024-06-21,UK,medium,ads,False
4929,2024-02-28,Canada,medium,referral,True
4930,2023-04-30,USA,low,referral,True
4931,2023-09-19,USA,low,organic,True
4932,2024-06-20,USA,low,ads,True
4933,2023-04-04,Canada,medium,referral,True
4934,2023-04-20,USA,low,organic,True
4935,2021-11-14,UK,medium,organic,True
4936,2024-10-10,Spain,low,ads,True
4937,2021-10-25,UK,high,ads,True
4938,2024-02-20,USA,low,ads,True
4939,2023-05-16,Spain,low,referral,True
4940,2023-05-09,USA,low,email,False
4941,2024-03-12,Canada,low,ads,True
4942,2021-07-09,UK,high,organic,True
4943,2023-12-31,UK,medium,organic,True
4944,2024-05-24,USA,low,ads,False
4945,2024-07-14,Canada,low,organic,True
4946,2022-05-10,USA,medium,ads,True
4947,2024-09-19,UK,low,ads,False
4948,2024-02-27,Canada,low,ads,True
4949,2024-09-02,Canada,low,referral,True
4950,2023-08-10,France,high,email,True
4951,2023-10-30,USA,low,ads,True
4952,2024-10-16,USA,medium,email,True
4953,2024-09-23,Canada,medium,ads,True
4954,2023-06-25,USA,medium,organic,True
4955,2022-12-02,Spain,medium,organic,True
4956,2023-04-26,Canada,medium,ads,True
4957,2023-04-19,France,medium,email,True
4958,2022-12-22,USA,medium,email,True
4959,2022-11-21,Australia,medium,ads,True
4960,2024-08-15,USA,medium,referral,True
4961,2021-07-23,UK,medium,organic,False
4962,2024-03-10,USA,medium,ads,True
4963,2022-05-13,Canada,low,referral,False
4964,2023-03-04,Canada,low,ads,False
4965,2021-06-13,Canada,low,organic,True
4966,2022-11-24,Canada,medium,organic,True
4967,2024-05-21,France,low,organic,True
4968,2024-09-05,USA,medium,organic,True
4969,2022-08-19,UK,low,ads,False
4970,2023-07-13,Canada,low,organic,True
4971,2023-07-21,Australia,low,ads,True
4972,2024-08-23,USA,low,referral,True
4973,2024-05-17,USA,medium,ads,False
4974,2023-09-18,UK,medium,ads,False
4975,2024-03-06,UK,low,organic,True
4976,2024-08-02,USA,medium,referral,False
4977,2020-05-29,UK,medium,organic,False
4978,2023-05-06,Canada,high,referral,True
4979,2024-10-01,USA,medium,organic,True
4980,2024-04-30,USA,low,ads,False
4981,2023-10-31,Canada,medium,ads,True
4982,2023-10-13,USA,medium,ads,True
4983,2023-03-07,UK,low,organic,True
4984,2023-09-29,UK,medium,email,False
4985,2024-02-27,Canada,medium,organic,False
4986,2023-05-22,Canada,low,email,True
4987,2024-04-09,USA,low,ads,True
4988,2024-08-15,Germany,high,ads,True
4989,2022-04-10,Canada,low,organic,True
4990,2023-06-28,Brazil,medium,ads,True
4991,2023-05-11,UK,low,organic,True
4992,2024-03-19,Canada,low,organic,True
4993,2022-10-15,Australia,low,organic,True
4994,2024-02-13,Brazil,medium,ads,True
4995,2024-08-27,USA,low,organic,True
4996,2023-05-21,Canada,low,referral,False
4997,2024-10-06,USA,medium,organic,True
4998,2024-12-25,UK,medium,ads,True
4999,2021-12-21,Japan,low,referral,False
5000,2022-09-14,UK,low,ads,True
5001,2024-11-22,USA,low,organic,True
5002,2024-11-29,Canada,high,email,True
5003,2021-11-22,UK,low,referral,True
5004,2020-08-10,Canada,medium,referral,False
5005,2022-04-22,UK,low,ads,True
5006,2024-12-27,USA,medium,ads,False
5007,2022-05-27,Canada,high,ads,True
5008,2023-09-03,Germany,medium,organic,True
5009,2024-08-03,Brazil,medium,organic,True
5010,2020-10-23,USA,low,organic,True
5011,2024-01-11,USA,medium,organic,False
5012,2022-12-07,Canada,low,social,False
5013,2024-08-16,USA,low,referral,False
5014,2022-12-17,France,medium,referral,True
5015,2024-03-18,France,low,ads,True
5016,2024-03-08,Japan,low,organic,False
5017,2022-08-19,UK,low,social,True
5018,2021-02-15,USA,low,email,True
5019,2023-05-12,Canada,medium,email,True
5020,2022-12-26,Canada,high,organic,True
5021,2024-06-26,USA,high,ads,True
5022,2024-06-18,USA,low,social,False
5023,2023-07-05,USA,low,ads,False
5024,2024-01-13,France,low,email,True
5025,2024-01-10,USA,medium,referral,True
5026,2024-07-13,UK,medium,organic,True
5027,2023-05-30,USA,low,social,True
5028,2022-12-05,USA,medium,organic,True
5029,2022-11-15,Canada,low,organic,True
5030,2023-10-22,USA,low,social,True
5031,2023-06-26,Germany,medium,referral,True
5032,2023-06-15,Canada,low,organic,True
5033,2021-10-25,USA,low,referral,False
5034,2024-04-12,USA,low,referral,False
5035,2022-08-03,USA,low,ads,True
5036,2022-06-30,USA,medium,referral,True
5037,2023-05-16,Canada,high,ads,True
5038,2022-09-02,Australia,low,ads,True
5039,2023-12-19,France,low,organic,True
5040,2023-04-02,Canada,medium,referral,True
5041,2023-06-26,UK,low,ads,True
5042,2023-10-24,Canada,medium,ads,True
5043,2022-07-13,Spain,medium,referral,True
5044,2022-04-13,UK,medium,referral,True
5045,2024-08-31,USA,medium,social,True
5046,2023-06-07,France,low,organic,True
5047,2023-05-15,UK,low,organic,True
5048,2021-02-19,Germany,high,email,False
5049,2023-08-27,France,low,ads,True
5050,2023-11-16,USA,medium,referral,True
5051,2023-11-21,Germany,medium,ads,True
5052,2024-04-03,USA,low,email,True
5053,2022-05-22,UK,low,ads,True
5054,2022-10-20,USA,low,organic,True
5055,2024-06-27,Canada,medium,referral,True
5056,2024-11-19,France,medium,ads,True
5057,2022-03-05,Spain,low,ads,True
5058,2023-08-27,UK,medium,organic,True
5059,2022-08-04,Mexico,medium,ads,False
5060,2021-06-06,USA,medium,ads,True
5061,2023-02-09,USA,low,ads,True
5062,2022-03-21,Brazil,medium,referral,True
5063,2024-04-05,Canada,low,organic,True
5064,2023-10-19,France,medium,ads,True
5065,2022-03-21,Canada,low,ads,True
5066,2020-05-25,UK,medium,ads,True
5067,2024-06-25,Canada,high,referral,True
5068,2022-05-20,Spain,low,referral,False
5069,2024-01-12,Germany,high,ads,True
5070,2023-02-22,Germany,low,email,False
5071,2023-12-21,USA,high,referral,True
5072,2023-01-29,USA,low,organic,True
5073,2021-10-06,UK,low,ads,True
5074,2022-08-22,UK,low,organic,False
5075,2022-06-12,USA,low,ads,True
5076,2023-06-01,UK,medium,social,True
5077,2024-02-28,Mexico,medium,ads,True
5078,2022-11-13,USA,medium,organic,False
5079,2020-07-01,USA,low,ads,True
5080,2023-09-27,USA,high,organic,True
5081,2024-01-12,France,low,referral,True
5082,2024-12-02,Germany,low,referral,True
5083,2023-12-26,Australia,medium,referral,True
5084,2023-07-22,UK,low,organic,True
5085,2023-12-08,USA,medium,organic,True
5086,2024-10-27,UK,low,referral,False
5087,2024-07-14,UK,medium,ads,True
5088,2023-02-06,USA,low,email,False
5089,2022-09-24,Australia,low,email,True
5090,2022-11-10,Germany,low,organic,False
5091,2023-09-06,UK,medium,referral,True
5092,2024-05-02,Germany,low,referral,True
5093,2023-09-04,USA,low,ads,False
5094,2021-07-13,Spain,low,ads,True
5095,2024-04-16,France,low,email,True
5096,2024-06-23,Australia,low,organic,True
5097,2022-12-26,Canada,medium,organic,True
5098,2024-03-02,USA,low,organic,True
5099,2023-05-31,Germany,low,email,True
5100,2024-09-09,UK,low,ads,True
5101,2024-07-31,Germany,low,ads,True
5102,2023-10-07,UK,low,organic,True
5103,2024-03-22,USA,low,organic,True
5104,2024-09-03,Australia,low,email,True
5105,2023-08-24,Canada,medium,organic,True
5106,2023-01-27,Canada,low,ads,False
5107,2024-05-10,USA,low,organic,False
5108,2022-08-16,UK,low,ads,True
5109,2023-04-20,USA,medium,referral,True
5110,2024-08-17,UK,medium,organic,True
5111,2024-04-17,Canada,low,organic,True
5112,2023-05-07,USA,low,organic,False
5113,2022-08-05,Canada,low,organic,True
5114,2023-03-16,USA,low,organic,True
5115,2022-12-18,Spain,medium,organic,True
5116,2022-05-20,USA,medium,ads,True
5117,2024-05-02,USA,medium,organic,False
5118,2022-10-19,USA,high,organic,True
5119,2023-07-02,USA,high,email,True
5120,2023-04-17,UK,high,email,True
5121,2024-12-18,USA,low,organic,True
5122,2023-04-23,USA,high,referral,True
5123,2021-09-11,USA,low,referral,True
5124,2021-10-19,USA,medium,ads,True
5125,2023-12-28,Canada,low,organic,True
5126,2024-01-05,UK,high,ads,True
5127,2023-05-22,USA,medium,organic,True
5128,2023-06-05,UK,low,email,True
5129,2021-05-09,USA,high,referral,True
5130,2023-09-23,USA,low,referral,True
5131,2023-09-06,Germany,low,ads,False
5132,2022-04-01,USA,low,organic,True
5133,2021-12-13,USA,low,email,True
5134,2022-02-05,USA,high,ads,True
5135,2021-12-03,Canada,low,organic,True
5136,2024-01-17,USA,high,organic,True
5137,2022-06-29,UK,low,social,False
5138,2022-10-18,USA,high,email,True
5139,2022-05-15,UK,low,organic,True
5140,2024-11-29,Canada,low,referral,True
5141,2024-08-10,USA,high,organic,True
5142,2022-09-08,USA,low,ads,True
5143,2023-02-12,UK,low,ads,True
5144,2022-07-26,USA,high,organic,True
5145,2023-08-18,Canada,high,email,True
5146,2020-10-14,Canada,medium,ads,True
5147,2024-03-06,France,low,organic,True
5148,2023-10-03,Canada,low,referral,True
5149,2024-09-21,Canada,low,organic,True
5150,2022-04-28,USA,low,social,True
5151,2024-06-21,France,low,email,True
5152,2024-06-10,Germany,medium,referral,True
5153,2022-02-13,Canada,high,ads,True
5154,2023-05-01,UK,low,organic,True
5155,2022-05-09,Brazil,low,organic,False
5156,2022-10-25,Germany,low,ads,False
5157,2022-11-12,UK,high,organic,True
5158,2023-11-18,USA,low,email,True
5159,2023-05-14,France,low,referral,True
5160,2024-11-20,Australia,low,organic,False
5161,2022-02-11,UK,medium,ads,False
5162,2024-12-11,UK,low,organic,True
5163,2022-09-09,Canada,low,email,True
5164,2024-05-24,Germany,low,referral,False
5165,2023-02-25,UK,medium,organic,True
5166,2022-03-19,USA,low,organic,True
5167,2024-08-13,USA,low,social,False
5168,2023-01-23,Spain,low,social,True
5169,2024-02-28,Canada,medium,organic,True
5170,2023-11-30,Australia,low,referral,True
5171,2023-07-23,UK,low,referral,True
5172,2023-08-24,Canada,medium,social,True
5173,2024-04-24,Canada,low,organic,False
5174,2021-10-10,France,low,ads,True
5175,2024-03-04,Spain,low,referral,True
5176,2024-09-17,UK,low,organic,True
5177,2021-05-27,USA,medium,ads,False
5178,2022-03-14,UK,medium,email,True
5179,2024-04-11,UK,low,organic,False
5180,2023-06-12,UK,low,organic,True
5181,2023-05-06,USA,high,ads,True
5182,2022-03-06,Germany,high,social,True
5183,2023-09-09,Canada,medium,organic,True
5184,2022-02-12,USA,low,email,True
5185,2023-07-29,USA,low,referral,True
5186,2024-05-17,France,high,referral,True
5187,2022-11-02,France,low,social,True
5188,2023-08-04,USA,medium,social,True
5189,2024-12-24,Canada,medium,organic,True
5190,2024-03-18,France,medium,organic,True
5191,2024-07-28,UK,medium,ads,True
5192,2023-05-18,UK,low,organic,True
5193,2024-05-21,UK,medium,referral,True
5194,2021-03-11,Canada,low,social,True
5195,2022-02-03,UK,low,organic,True
5196,2022-07-12,Brazil,low,email,True
5197,2023-05-04,UK,high,organic,True
5198,2024-08-01,USA,low,ads,True
5199,2023-03-06,France,low,ads,False
5200,2024-02-26,Canada,medium,ads,True
5201,2024-04-05,France,low,referral,True
5202,2023-12-22,UK,medium,social,True
5203,2023-03-17,France,medium,referral,True
5204,2023-12-12,UK,low,referral,True
5205,2023-03-01,USA,low,referral,True
5206,2021-09-25,Canada,medium,organic,True
5207,2024-12-25,USA,medium,organic,True
5208,2022-02-13,Australia,low,organic,True
5209,2021-08-04,Canada,medium,ads,True
5210,2024-08-28,UK,medium,organic,True
5211,2023-01-14,Canada,low,organic,True
5212,2024-02-22,UK,medium,organic,True
5213,2023-02-13,Canada,low,referral,False
5214,2023-04-24,France,low,organic,True
5215,2022-11-09,USA,low,organic,True
5216,2023-03-02,Mexico,medium,organic,True
5217,2023-05-14,USA,high,ads,True
5218,2024-04-14,USA,low,ads,True
5219,2023-09-16,France,medium,referral,True
5220,2024-11-16,Germany,low,social,True
5221,2021-03-16,UK,medium,organic,True
5222,2023-09-04,UK,low,organic,False
5223,2023-12-20,Canada,medium,organic,False
5224,2024-10-18,USA,high,organic,True
5225,2021-04-18,France,low,organic,True
5226,2023-12-08,Spain,medium,ads,True
5227,2024-08-09,Australia,low,organic,True
5228,2022-09-29,Canada,high,referral,True
5229,2024-08-26,USA,low,email,True
5230,2020-10-06,USA,low,ads,True
5231,2024-04-24,USA,medium,email,True
5232,2024-11-02,UK,low,ads,True
5233,2024-02-28,UK,medium,ads,True
5234,2023-06-14,Canada,low,organic,True
5235,2021-03-29,USA,low,referral,True
5236,2024-10-18,Canada,low,organic,True
5237,2023-07-21,USA,low,ads,True
5238,2021-01-09,Canada,medium,referral,True
5239,2024-03-21,Australia,low,ads,False
5240,2023-08-06,USA,medium,referral,True
5241,2022-02-06,Mexico,low,organic,True
5242,2022-08-04,UK,low,social,True
5243,2021-06-27,Brazil,high,organic,True
5244,2023-12-09,USA,medium,referral,True
5245,2024-01-29,USA,medium,referral,True
5246,2023-09-08,USA,low,organic,True
5247,2024-07-03,Brazil,low,ads,True
5248,2024-08-15,UK,high,organic,True
5249,2024-01-22,USA,high,email,True
5250,2020-07-10,USA,medium,email,True
5251,2024-03-25,UK,low,ads,False
5252,2023-05-21,UK,low,organic,True
5253,2023-11-29,USA,low,organic,False
5254,2024-02-21,Germany,medium,organic,True
5255,2023-03-10,France,high,organic,True
5256,2024-10-14,UK,low,ads,True
5257,2022-03-01,Spain,low,referral,True
5258,2024-03-06,Spain,low,organic,False
5259,2020-03-19,USA,low,ads,True
5260,2024-10-23,Germany,low,organic,False
5261,2022-01-09,UK,low,referral,True
5262,2021-11-10,USA,low,ads,True
5263,2023-02-18,UK,low,ads,True
5264,2023-04-04,UK,medium,referral,True
5265,2022-08-04,UK,low,organic,True
5266,2023-12-21,Canada,low,organic,False
5267,2023-06-19,UK,medium,referral,True
5268,2021-02-11,USA,low,referral,True
5269,2023-02-02,UK,low,referral,True
5270,2024-06-27,Australia,low,ads,False
5271,2024-03-21,France,low,organic,True
5272,2024-04-17,USA,medium,referral,True
5273,2024-03-27,Japan,low,organic,True
5274,2023-01-25,Canada,low,referral,False
5275,2021-11-29,USA,low,ads,True
5276,2022-11-29,USA,medium,organic,True
5277,2024-07-18,USA,medium,referral,True
5278,2024-12-18,Germany,medium,email,True
5279,2023-08-22,UK,low,organic,True
5280,2020-05-31,UK,high,organic,True
5281,2022-03-13,Japan,low,referral,True
5282,2023-02-05,USA,medium,ads,False
5283,2023-12-14,Canada,low,ads,True
5284,2021-08-17,UK,low,organic,True
5285,2024-11-15,UK,low,referral,False
5286,2023-03-26,France,medium,referral,True
5287,2024-10-08,Canada,low,ads,True
5288,2024-05-31,UK,medium,ads,True
